,id,alias,name,is_closed,review_count,rating,distance,Category,Latitude,Longitude,zip_code,Review
144,#NAME?,the-white-horse-bristol,The White Horse,FALSE,5,5,4237.979346,['Gastropubs'],51.493927,-2.6184566,BS9 3DZ,nice cosy good food drinks menu might bit pricey though good families
145,L1pzS7dSk2Owy0DxgsTNZQ,bishopston-fish-bar-bristol,Bishopston Fish Bar,FALSE,10,4,2152.621979,['Fish & Chips'],51.4805827,-2.5888873,BS7 8PB,fish chips never fails please fish come chips like large cod enough two people
145,L1pzS7dSk2Owy0DxgsTNZQ,bishopston-fish-bar-bristol,Bishopston Fish Bar,FALSE,10,4,2152.621979,['Fish & Chips'],51.4805827,-2.5888873,BS7 8PB,contrary shabby exterior bishopston fish bar first class chippy serve three different sizes cod also sell
145,L1pzS7dSk2Owy0DxgsTNZQ,bishopston-fish-bar-bristol,Bishopston Fish Bar,FALSE,10,4,2152.621979,['Fish & Chips'],51.4805827,-2.5888873,BS7 8PB,bishopston fish bar says door makes traditional fish chips discerning amongst us also take-away food
146,ui6beAhugGzJgAlrnfgoaQ,rosemarino-bristol-2,Rosemarino,FALSE,5,3.8,822.188945,['Italian'],51.4567871,-2.5971701,BS1 5BB,went rosemarinio business lunch perfect friendly staff informal atmosphere great menu went one specials beef shin
146,ui6beAhugGzJgAlrnfgoaQ,rosemarino-bristol-2,Rosemarino,FALSE,5,3.8,822.188945,['Italian'],51.4567871,-2.5971701,BS1 5BB,veggie breakfast insanely delicious great variety flavors ricotta souffle incredible great atmosphere reasonable prices
146,ui6beAhugGzJgAlrnfgoaQ,rosemarino-bristol-2,Rosemarino,FALSE,5,3.8,822.188945,['Italian'],51.4567871,-2.5971701,BS1 5BB,restaurant open long visited one clifton booked one birthday family meal weds night
147,34q3rWSBOIrXIYgWYtjYoA,marks-bread-bristol,Mark's Bread,FALSE,8,4.6,2833.840752,"['Bakeries', 'Cafes']",51.4431049,-2.6158634,BS3 1JU,best bread found bristol hands spent hour fighting sunny day saturday traffic purchase much bread one could
147,34q3rWSBOIrXIYgWYtjYoA,marks-bread-bristol,Mark's Bread,FALSE,8,4.6,2833.840752,"['Bakeries', 'Cafes']",51.4431049,-2.6158634,BS3 1JU,'m rarely bedminster days whenever always find excuse go mark bread store definitely one best bakeries
147,34q3rWSBOIrXIYgWYtjYoA,marks-bread-bristol,Mark's Bread,FALSE,8,4.6,2833.840752,"['Bakeries', 'Cafes']",51.4431049,-2.6158634,BS3 1JU,'if thou tastest crust bread thou tastest stars heavens completely utterly totally one hundred percent agree robert
148,UfCVhCb7kYMOM9uvK5TExA,beerd-bristol,Beerd,FALSE,7,4.1,1040.178446,"['Pubs', 'Pizza']",51.460967,-2.60232,BS2 8DB,beerd road office stopped work day lucky super hungry ordered n'duja fries 'd
148,UfCVhCb7kYMOM9uvK5TExA,beerd-bristol,Beerd,FALSE,7,4.1,1040.178446,"['Pubs', 'Pizza']",51.460967,-2.60232,BS2 8DB,visited beerd trying book two bristol newer pizza joints bosco flour ash joy despite third choice
148,UfCVhCb7kYMOM9uvK5TExA,beerd-bristol,Beerd,FALSE,7,4.1,1040.178446,"['Pubs', 'Pizza']",51.460967,-2.60232,BS2 8DB,reward climbing steep hill 'll find pizza beer comfortable place hang top st michael bristol prefer
149,MnUg2Fs5aBTHlaKlEfDhZw,entelia-restaurant-bristol,Entelia Restaurant,FALSE,18,3.7,1547.919696,"['Greek', 'Mediterranean']",51.463412,-2.60952,BS8 2NH,mmmm greek eats beautiful simple stylish decor combined smell magnificent food drew spoilt choice
149,MnUg2Fs5aBTHlaKlEfDhZw,entelia-restaurant-bristol,Entelia Restaurant,FALSE,18,3.7,1547.919696,"['Greek', 'Mediterranean']",51.463412,-2.60952,BS8 2NH,sound smashing plates echoing ears bazouki baglama playing trying play laughs crokery smash tasty seafood
149,MnUg2Fs5aBTHlaKlEfDhZw,entelia-restaurant-bristol,Entelia Restaurant,FALSE,18,3.7,1547.919696,"['Greek', 'Mediterranean']",51.463412,-2.60952,BS8 2NH,entelia opened years ago managed survive credit crunch many businesses stretch whiteladies
150,N1owXyc2_93Hzb1qVenvoQ,4500-miles-from-delhi-bristol,4500 Miles From Delhi,FALSE,10,4,1048.755713,['Indian'],51.45393161,-2.596858062,BS1 4,right centre town opposite hippodrome restaurant large contemporary excellent went 9yo son loves indian cuisine
150,N1owXyc2_93Hzb1qVenvoQ,4500-miles-from-delhi-bristol,4500 Miles From Delhi,FALSE,10,4,1048.755713,['Indian'],51.45393161,-2.596858062,BS1 4,poppadoms followed chicken lababdor shared garlic naan pulao rice one person food good although flavoursome
150,N1owXyc2_93Hzb1qVenvoQ,4500-miles-from-delhi-bristol,4500 Miles From Delhi,FALSE,10,4,1048.755713,['Indian'],51.45393161,-2.596858062,BS1 4,excellent restuarent .. food service everything quick tasty best manager good got complimentary dessert
151,K44WoSwvbH4rHH1HbXKBog,take-5-cafe-bristol,Take 5 Cafe,FALSE,2,4.5,233.3288954,"['Dance Clubs', 'Asian Fusion']",51.4625638,-2.5898203,BS1 3QY,quirky little place sitting stokes croft acts mainly cafe day serving cheap curries italian dishes menu
151,K44WoSwvbH4rHH1HbXKBog,take-5-cafe-bristol,Take 5 Cafe,FALSE,2,4.5,233.3288954,"['Dance Clubs', 'Asian Fusion']",51.4625638,-2.5898203,BS1 3QY,absolutely loved place canteen doors run food popped take 5 cafe totally charmed
152,LwPcdXhEvAOzAs20EeC_9g,boston-tea-party-bristol-3,Boston Tea Party,FALSE,11,3.9,1534.325201,"['Coffee & Tea', 'Sandwiches', 'Breakfast & Brunch']",51.4638404,-2.6091761,BS8 2NT,boston tea party whiteladies buzzing little cafe much atmosphere gluten free cakes lot rarely go tea
152,LwPcdXhEvAOzAs20EeC_9g,boston-tea-party-bristol-3,Boston Tea Party,FALSE,11,3.9,1534.325201,"['Coffee & Tea', 'Sandwiches', 'Breakfast & Brunch']",51.4638404,-2.6091761,BS8 2NT,boston tea party central focal point park street offering whiteladies road lot live best feature one
152,LwPcdXhEvAOzAs20EeC_9g,boston-tea-party-bristol-3,Boston Tea Party,FALSE,11,3.9,1534.325201,"['Coffee & Tea', 'Sandwiches', 'Breakfast & Brunch']",51.4638404,-2.6091761,BS8 2NT,think boston tea party spreading faster starbucks surprising coffee shop winning formula got
153,byVPvtneu4IkJ0CFvst0sg,afendi-restaurant-and-cafe-bristol-2,Afendi Restaurant and Cafe,FALSE,3,5,1019.445389,['Middle Eastern'],51.4695143,-2.5936018,BS6 5QP,scrumptiously authentic lebanese food homemade served generous side middle eastern hospitality little gem look like much
153,byVPvtneu4IkJ0CFvst0sg,afendi-restaurant-and-cafe-bristol-2,Afendi Restaurant and Cafe,FALSE,3,5,1019.445389,['Middle Eastern'],51.4695143,-2.5936018,BS6 5QP,outside impressed cold starting rain affendi window reminded many disappointing late night takeaways 'm
153,byVPvtneu4IkJ0CFvst0sg,afendi-restaurant-and-cafe-bristol-2,Afendi Restaurant and Cafe,FALSE,3,5,1019.445389,['Middle Eastern'],51.4695143,-2.5936018,BS6 5QP,tried dine takeout menu afendi food delicious special recipes olives chicken
154,Iwpqdpa8azhx1hohOkz72w,simply-thai-bristol,Simply Thai,FALSE,11,4,1225.679875,"['Thai', 'Fast Food']",51.4718789,-2.5919221,BS7 8AD,appreciated effort put meal prepared grandma auntie feel like flavors somewhat subdued possibly due adapting
154,Iwpqdpa8azhx1hohOkz72w,simply-thai-bristol,Simply Thai,FALSE,11,4,1225.679875,"['Thai', 'Fast Food']",51.4718789,-2.5919221,BS7 8AD,'d gloucester road suddenly felt ravenous heady smells given simply thai much
154,Iwpqdpa8azhx1hohOkz72w,simply-thai-bristol,Simply Thai,FALSE,11,4,1225.679875,"['Thai', 'Fast Food']",51.4718789,-2.5919221,BS7 8AD,simply thai name suggests mess around much get quick food packed full flavour one best take-aways
155,o8mORU_GN3F2iTtZyTuIDg,the-old-bookshop-bedminster,The Old Bookshop,FALSE,7,4.4,2569.351201,['Tapas Bars'],51.4407328,-2.6043815,BS3 1ES,old bookshop north street brilliantly cosy creative rockabilly feel taxidermy old typewriters adorn walls
155,o8mORU_GN3F2iTtZyTuIDg,the-old-bookshop-bedminster,The Old Bookshop,FALSE,7,4.4,2569.351201,['Tapas Bars'],51.4407328,-2.6043815,BS3 1ES,found 5.30pm monday evening taking recommendations friends good place go good `` pre theatre ''
155,o8mORU_GN3F2iTtZyTuIDg,the-old-bookshop-bedminster,The Old Bookshop,FALSE,7,4.4,2569.351201,['Tapas Bars'],51.4407328,-2.6043815,BS3 1ES,old bookshop fantastic bar come cocktail bar come tapas bar north street bedminster decor interesting light made old horn
156,qPSfyMR2jYMwMgT4vFZxzg,la-campagnuola-bristol,La Campagnuola,FALSE,9,4,1090.511183,"['Italian', 'Pizza']",51.469999,-2.594348,BS6 7AG,quaint italian restaurant situated bottom gloucester road zetland road really good menu always
156,qPSfyMR2jYMwMgT4vFZxzg,la-campagnuola-bristol,La Campagnuola,FALSE,9,4,1090.511183,"['Italian', 'Pizza']",51.469999,-2.594348,BS6 7AG,really nice traditional italian restaurant heaps character service smile made feel welcome food
156,qPSfyMR2jYMwMgT4vFZxzg,la-campagnuola-bristol,La Campagnuola,FALSE,9,4,1090.511183,"['Italian', 'Pizza']",51.469999,-2.594348,BS6 7AG,love love love place eating years used live 3 min walk away go restaurant nice bite
157,L-OrrXusJowo8Zx2nJWDdQ,harvest-bristol,Harvest,FALSE,7,3.9,1120.718699,"['Delis', 'Health Markets']",51.4705551,-2.5933151,BS7 8AA,harvest godsend vegetarian bristolians like want food lentils rice small sweet shop offers range
157,L-OrrXusJowo8Zx2nJWDdQ,harvest-bristol,Harvest,FALSE,7,3.9,1120.718699,"['Delis', 'Health Markets']",51.4705551,-2.5933151,BS7 8AA,little ethical food shop great alternative nearby mc colls somerfield prefer eat natural organic fair trade type food
157,L-OrrXusJowo8Zx2nJWDdQ,harvest-bristol,Harvest,FALSE,7,3.9,1120.718699,"['Delis', 'Health Markets']",51.4705551,-2.5933151,BS7 8AA,harvest cute little organic shop lower end gloucester road quite small inside manage cram lot friend mine makes
158,qfrqiOtn-ApjpSOEKVSKxg,brunels-buttery-bristol,Brunels Buttery,FALSE,17,4.4,1871.725926,"['Fast Food', 'Coffee & Tea', 'British']",51.44728077,-2.602387413,BS1 6RS,wow could imagine place summer living bristol could probably everyday amazing food amazing coffee
158,qfrqiOtn-ApjpSOEKVSKxg,brunels-buttery-bristol,Brunels Buttery,FALSE,17,4.4,1871.725926,"['Fast Food', 'Coffee & Tea', 'British']",51.44728077,-2.602387413,BS1 6RS,brunel buttery two great views one side pretty river old trains old railway path although
158,qfrqiOtn-ApjpSOEKVSKxg,brunels-buttery-bristol,Brunels Buttery,FALSE,17,4.4,1871.725926,"['Fast Food', 'Coffee & Tea', 'British']",51.44728077,-2.602387413,BS1 6RS,look cafe hatch wall let appearance pass visit though brunel buttery named famous engineer
159,NQSKhIVsVoeGNboKhf3qOw,sky-kong-kong-stokes-croft-2,Sky Kong Kong,FALSE,6,4.2,253.3036332,['Korean'],51.459448,-2.591735,BS1 3LN,wow yelp reviews 'd read last weeks expecting good lunch sky kong kong good
159,NQSKhIVsVoeGNboKhf3qOw,sky-kong-kong-stokes-croft-2,Sky Kong Kong,FALSE,6,4.2,253.3036332,['Korean'],51.459448,-2.591735,BS1 3LN,excellent value lunch bento kimchi tuna maki california rolls delicious fresh organic hidden away behind bus station
159,NQSKhIVsVoeGNboKhf3qOw,sky-kong-kong-stokes-croft-2,Sky Kong Kong,FALSE,6,4.2,253.3036332,['Korean'],51.459448,-2.591735,BS1 3LN,discovered place interesting start serving really tasty korean food local area bit limited interesting food venues
160,brnnnlBSzEvCGKv4lYwngg,aqua-bar-and-restaurant-bristol,Aqua Bar & Restaurant,FALSE,15,3.9,1914.915131,"['Italian', 'Pizza']",51.4680362,-2.6128,BS8 2RF,garlic/cheese flatbread amazing smoked haddock spinach risotto delicious everyone group enjoyed food
160,brnnnlBSzEvCGKv4lYwngg,aqua-bar-and-restaurant-bristol,Aqua Bar & Restaurant,FALSE,15,3.9,1914.915131,"['Italian', 'Pizza']",51.4680362,-2.6128,BS8 2RF,premises used many fine dining exclusive restaurants years newest use aqua presents extravagant italian
160,brnnnlBSzEvCGKv4lYwngg,aqua-bar-and-restaurant-bristol,Aqua Bar & Restaurant,FALSE,15,3.9,1914.915131,"['Italian', 'Pizza']",51.4680362,-2.6128,BS8 2RF,'m huge fan either aqua restaurants bristol decor ambiance wise thing got say fantastic
161,jGIH78FW6xd2AL4t9_JgaA,nandos-bristol,Nando's,FALSE,20,3.7,1322.70251,"['Fast Food', 'Chicken Shop']",51.45438,-2.60288226,BS1 5NT,reviews state service worse nando locations city reiterated uber driver based firsthand
161,jGIH78FW6xd2AL4t9_JgaA,nandos-bristol,Nando's,FALSE,20,3.7,1322.70251,"['Fast Food', 'Chicken Shop']",51.45438,-2.60288226,BS1 5NT,place specializes chicken nice casual place get meal group got wing roulette go whether
161,jGIH78FW6xd2AL4t9_JgaA,nandos-bristol,Nando's,FALSE,20,3.7,1322.70251,"['Fast Food', 'Chicken Shop']",51.45438,-2.60288226,BS1 5NT,place packed christmas excuse poor service offered chicken chain restaurant heard
162,ZeUMa8EV-FYuovU-F8wmLQ,nomu-bristol,Nomu,FALSE,4,4.5,1510.045269,"['Japanese', 'Cocktail Bars']",51.4633598,-2.6089866,BS8 2NH,service amazing waiter waitress attentive ordered 2 mains lot sushi plates dynamite rolls crispy duck futomaki
162,ZeUMa8EV-FYuovU-F8wmLQ,nomu-bristol,Nomu,FALSE,4,4.5,1510.045269,"['Japanese', 'Cocktail Bars']",51.4633598,-2.6089866,BS8 2NH,nomu one gems find love really really want succeed tell everyone know great venue trendy decor
162,ZeUMa8EV-FYuovU-F8wmLQ,nomu-bristol,Nomu,FALSE,4,4.5,1510.045269,"['Japanese', 'Cocktail Bars']",51.4633598,-2.6089866,BS8 2NH,really enjoyed japanese green tea dynamite sushi fast service pleasant surroundings
163,f0wqv5Jfo09qB-f_CJvI6w,watershed-café-and-bar-bristol-2,Watershed Café & Bar,FALSE,6,3.8,1314.185492,"['Bars', 'Cafes']",51.451628,-2.598225,,located waterfront strip bars past turned local evening news location drunken brawls saturday
163,f0wqv5Jfo09qB-f_CJvI6w,watershed-café-and-bar-bristol-2,Watershed Café & Bar,FALSE,6,3.8,1314.185492,"['Bars', 'Cafes']",51.451628,-2.598225,,came snack sunday afternoon recently slightly underwhelmed food luckily partner opted huuuuuuuuuuuuuge
163,f0wqv5Jfo09qB-f_CJvI6w,watershed-café-and-bar-bristol-2,Watershed Café & Bar,FALSE,6,3.8,1314.185492,"['Bars', 'Cafes']",51.451628,-2.598225,,good great food drinks take theater film really good
164,pgTGksf-wTfhBWk-uwAjAA,the-albion-bristol-2,The Albion,FALSE,17,3.6,2231.203089,"['Pubs', 'British']",51.45521217,-2.617999104,BS8 4AA,found albion accident looking something eat sound happy chatter beckoned promise fish night
164,pgTGksf-wTfhBWk-uwAjAA,the-albion-bristol-2,The Albion,FALSE,17,3.6,2231.203089,"['Pubs', 'British']",51.45521217,-2.617999104,BS8 4AA,3.5 stars bristol evening post put us onto 'gastropub thank atrocious new year day weather helping keep crowds away
164,pgTGksf-wTfhBWk-uwAjAA,the-albion-bristol-2,The Albion,FALSE,17,3.6,2231.203089,"['Pubs', 'British']",51.45521217,-2.617999104,BS8 4AA,used love pub years ago little bit run-down great atmosphere cozy relaxed went albion
165,mow4JSNSXgPVftSjT0S8Uw,old-india-bristol,Old India,FALSE,16,3.6,962.6229943,"['Indian', 'Pakistani']",51.4540236,-2.5947878,BS1 1TG,always high expectation uk terms indian food india best indian food always uk especially
165,mow4JSNSXgPVftSjT0S8Uw,old-india-bristol,Old India,FALSE,16,3.6,962.6229943,"['Indian', 'Pakistani']",51.4540236,-2.5947878,BS1 1TG,excellent food service price ton vegetarian vegan options indian food world one best
165,mow4JSNSXgPVftSjT0S8Uw,old-india-bristol,Old India,FALSE,16,3.6,962.6229943,"['Indian', 'Pakistani']",51.4540236,-2.5947878,BS1 1TG,indian restaurant quiet side street town good little find interior luxurious attempting recreate old colonial splendour
166,8WMA4K3zWYTV31gnYPXDpQ,under-the-stars-bristol,Under the Stars,FALSE,7,4,1400.17927,"['Bars', 'Pizza', 'Tapas Bars']",51.4503698,-2.597494125,BS1 4QA,stars terrific venue harbourside terrific venue floats might add permanently moored always still
166,8WMA4K3zWYTV31gnYPXDpQ,under-the-stars-bristol,Under the Stars,FALSE,7,4,1400.17927,"['Bars', 'Pizza', 'Tapas Bars']",51.4503698,-2.597494125,BS1 4QA,first stumbled across cafe-bar read name `` stairs '' confused get brain understand it\
166,8WMA4K3zWYTV31gnYPXDpQ,under-the-stars-bristol,Under the Stars,FALSE,7,4,1400.17927,"['Bars', 'Pizza', 'Tapas Bars']",51.4503698,-2.597494125,BS1 4QA,`` visited stars yesterday usual
167,yUJ9-iiKikG1Dm28mNrqyw,bella-italia-bristol-2,Bella Italia,FALSE,5,3.6,371.0862197,['Italian'],51.458364,-2.58455,BS1 3BX,went group 8. setup nice food really good .. problem service sure understaffed
167,yUJ9-iiKikG1Dm28mNrqyw,bella-italia-bristol-2,Bella Italia,FALSE,5,3.6,371.0862197,['Italian'],51.458364,-2.58455,BS1 3BX,bella italia chain italian actually feel like chain food great quality really tasty food feels fresh like
167,yUJ9-iiKikG1Dm28mNrqyw,bella-italia-bristol-2,Bella Italia,FALSE,5,3.6,371.0862197,['Italian'],51.458364,-2.58455,BS1 3BX,yet another chain italian restaurant bristol dissimilar rest however fairly new one pretty modern
168,x7snHJwNhhipMMFZObQWtA,thali-cafe-bristol,Thali Cafe,FALSE,10,3.7,1734.437176,"['Indian', 'Fast Food', 'Gluten-Free']",51.4673191,-2.5644767,BS5 6JH,wow wow goan fish curry uttapam sambar chutney 're good chana thali great middle nowhere
168,x7snHJwNhhipMMFZObQWtA,thali-cafe-bristol,Thali Cafe,FALSE,10,3.7,1734.437176,"['Indian', 'Fast Food', 'Gluten-Free']",51.4673191,-2.5644767,BS5 6JH,finding gem restaurant like winning gourmet lottery late lunch/ early dinner stomach still singing everything
168,x7snHJwNhhipMMFZObQWtA,thali-cafe-bristol,Thali Cafe,FALSE,10,3.7,1734.437176,"['Indian', 'Fast Food', 'Gluten-Free']",51.4673191,-2.5644767,BS5 6JH,second thali cafe one montpelier 're great went friends birthday
169,Tm2Xe2Z4lmL-Nbg5SBJzyA,biblos-bristol-2,Biblos,FALSE,3,4,218.3259771,"['Coffee & Tea', 'Middle Eastern']",51.4623622,-2.5898608,BS1 3QU,friday night place busy picnic tables occupied small groups probably oldest coolest looking customers
169,Tm2Xe2Z4lmL-Nbg5SBJzyA,biblos-bristol-2,Biblos,FALSE,3,4,218.3259771,"['Coffee & Tea', 'Middle Eastern']",51.4623622,-2.5898608,BS1 3QU,probably wont believe shamefully true first biblos yesterday know know answer unfortunately
169,Tm2Xe2Z4lmL-Nbg5SBJzyA,biblos-bristol-2,Biblos,FALSE,3,4,218.3259771,"['Coffee & Tea', 'Middle Eastern']",51.4623622,-2.5898608,BS1 3QU,first stumbled biblos one night hopped mothballs looking well thumbed copy cervantes quixote squirmed
170,3CoOMZ54revOFfJkooQz5w,afendi-restaurant-and-cafe-bristol,Afendi Restaurant and Cafe,FALSE,4,4.5,1019.357949,"['Mediterranean', 'Lebanese']",51.469499,-2.593765,BS6 5QP,outside impressed cold starting rain affendi window reminded many disappointing late night takeaways 'm
170,3CoOMZ54revOFfJkooQz5w,afendi-restaurant-and-cafe-bristol,Afendi Restaurant and Cafe,FALSE,4,4.5,1019.357949,"['Mediterranean', 'Lebanese']",51.469499,-2.593765,BS6 5QP,love lebanese food used wonderful restaurant bristol amazing lebanese unfortunately 'm always comparing others
170,3CoOMZ54revOFfJkooQz5w,afendi-restaurant-and-cafe-bristol,Afendi Restaurant and Cafe,FALSE,4,4.5,1019.357949,"['Mediterranean', 'Lebanese']",51.469499,-2.593765,BS6 5QP,loved great food warm welcome well priced bring alcohol corkage £1 per person coming back
171,gcoFTz5940_ZOkan1830NA,chin-chin-bar-and-kitchen-bristol,Chin! Chin! Bar & Kitchen,FALSE,3,4.7,1045.124818,"['Wine Bars', 'British', 'Pubs']",51.4611015,-2.6024306,,absolutely fantastic christmas lunch chin chin 20 us bar one table party filled dining room staff
171,gcoFTz5940_ZOkan1830NA,chin-chin-bar-and-kitchen-bristol,Chin! Chin! Bar & Kitchen,FALSE,3,4.7,1045.124818,"['Wine Bars', 'British', 'Pubs']",51.4611015,-2.6024306,,gotten bored usual chain restaurants bristol boyfriend wanted go somewhere new birthday finding chin chin online
171,gcoFTz5940_ZOkan1830NA,chin-chin-bar-and-kitchen-bristol,Chin! Chin! Bar & Kitchen,FALSE,3,4.7,1045.124818,"['Wine Bars', 'British', 'Pubs']",51.4611015,-2.6024306,,really liked place staff absolute delight decor vintage quirky right street party menu
172,AtDmLL8vcM283GrvVYDVaw,joy-raj-indian-restaurant-bristol,Joy Raj Indian Restaurant,FALSE,10,4.1,2315.452211,['Indian'],51.4545226,-2.6189348,BS8 4HR,love restaurant come china friends first time eat indian food friendly staff delicious beautiful food
172,AtDmLL8vcM283GrvVYDVaw,joy-raj-indian-restaurant-bristol,Joy Raj Indian Restaurant,FALSE,10,4.1,2315.452211,['Indian'],51.4545226,-2.6189348,BS8 4HR,joyraj clifton village cosy little indian restaurant exactly might expect curry house waiters really friendly
172,AtDmLL8vcM283GrvVYDVaw,joy-raj-indian-restaurant-bristol,Joy Raj Indian Restaurant,FALSE,10,4.1,2315.452211,['Indian'],51.4545226,-2.6189348,BS8 4HR,obviously dining clifton set back typically elsewhere mainly reputation nature area really want
173,yp1UIGEFz9SdtXQSQ94g5Q,mocha-mocha-bristol,Mocha Mocha,FALSE,9,3.8,1005.273292,"['Coffee & Tea', 'Sandwiches']",51.4605561,-2.6016958,BS2 8BS,stopped mocha mocha recommendation colleague doors office super convenient ordered iced mocha
173,yp1UIGEFz9SdtXQSQ94g5Q,mocha-mocha-bristol,Mocha Mocha,FALSE,9,3.8,1005.273292,"['Coffee & Tea', 'Sandwiches']",51.4605561,-2.6016958,BS2 8BS,popular among arts students search caffeine fix mocha mocha one recent cafes st michaels hill survived new establishments
173,yp1UIGEFz9SdtXQSQ94g5Q,mocha-mocha-bristol,Mocha Mocha,FALSE,9,3.8,1005.273292,"['Coffee & Tea', 'Sandwiches']",51.4605561,-2.6016958,BS2 8BS,come least week never let quality quantity food usually tuna tomato baguette yes
174,4sNxXpBRwoxhVDVY5Lbn3g,zazus-kitchen-bristol-2,Zazu's Kitchen,FALSE,5,4.6,2464.723713,"['British', 'Coffee & Tea', 'Modern European']",51.44128954,-2.60279641,BS3 1JD,zazu kitchen north street great option breakfast lunch popped along today lunch pleased see run brunch menu
174,4sNxXpBRwoxhVDVY5Lbn3g,zazus-kitchen-bristol-2,Zazu's Kitchen,FALSE,5,4.6,2464.723713,"['British', 'Coffee & Tea', 'Modern European']",51.44128954,-2.60279641,BS3 1JD,think zazu venues running best places brunch bristol seriously place built brunch soya cappuccino
174,4sNxXpBRwoxhVDVY5Lbn3g,zazus-kitchen-bristol-2,Zazu's Kitchen,FALSE,5,4.6,2464.723713,"['British', 'Coffee & Tea', 'Modern European']",51.44128954,-2.60279641,BS3 1JD,place incarnations finally got right simple classic decor fantastic friendly service wonderful food exactly
175,#NAME?,box-e-bristol,Box-E,FALSE,3,4.3,1774.970735,['British'],51.44712139,-2.599247425,,found restaurant web prior arriving bristol take reservations online sans card 're flexible delayed arrival time
175,#NAME?,box-e-bristol,Box-E,FALSE,3,4.3,1774.970735,['British'],51.44712139,-2.599247425,,lovely little place recommended michelin shipping container stacked top shipping containers lovely patio feels
175,#NAME?,box-e-bristol,Box-E,FALSE,3,4.3,1774.970735,['British'],51.44712139,-2.599247425,,perfect place spend evening almost hottest june day record part new cargo area wapping wharf latest
176,xRSbgtkfgggZ2pBj18SrpQ,st-werburghs-city-farm-cafe-bristol,St Werburgh's City Farm Cafe,FALSE,6,4.3,1552.321852,['Cafes'],51.47392,-2.57795,BS2 9YJ,st werburghs farm café adjacent inner-city st werburghs farm much loved meeting place locals visitors alike serving quality organic
176,xRSbgtkfgggZ2pBj18SrpQ,st-werburghs-city-farm-cafe-bristol,St Werburgh's City Farm Cafe,FALSE,6,4.3,1552.321852,['Cafes'],51.47392,-2.57795,BS2 9YJ,american landed dreadful early morning ryanair flight farm amazing surprise relative took coffee
176,xRSbgtkfgggZ2pBj18SrpQ,st-werburghs-city-farm-cafe-bristol,St Werburgh's City Farm Cafe,FALSE,6,4.3,1552.321852,['Cafes'],51.47392,-2.57795,BS2 9YJ,new fave haunt lil cafe tucked depths city farm st werburghs suitably hippy hangout tonight played host compass
177,_HiAgjEvV9asSBkvG7uVMA,at-the-well-bristol,At The Well,FALSE,3,5,465.4377876,"['Laundromat', 'Cafes']",51.4649478,-2.5904138,,lucky find business excel everything nice friendly way first time needed clothes washed
177,_HiAgjEvV9asSBkvG7uVMA,at-the-well-bristol,At The Well,FALSE,3,5,465.4377876,"['Laundromat', 'Cafes']",51.4649478,-2.5904138,,great little place girls work friendly helpful serve nice food lattes coke floats excellent
177,_HiAgjEvV9asSBkvG7uVMA,at-the-well-bristol,At The Well,FALSE,3,5,465.4377876,"['Laundromat', 'Cafes']",51.4649478,-2.5904138,,great place little nice staff friendly laid back coffee excellent tea well food great expensive also use computers
178,TMvPXXLd8OyhEvFt-aaE_g,zizzi-bristol-3,Zizzi,FALSE,20,3.5,2414.765157,"['Italian', 'Pizza']",51.4544457,-2.6203861,BS8 4BX,fantastic service defines place rest waitresses prompt attentive regularly checked without becoming nuisance
178,TMvPXXLd8OyhEvFt-aaE_g,zizzi-bristol-3,Zizzi,FALSE,20,3.5,2414.765157,"['Italian', 'Pizza']",51.4544457,-2.6203861,BS8 4BX,partner monday taste cuisine really nice happy portions bit
178,TMvPXXLd8OyhEvFt-aaE_g,zizzi-bristol-3,Zizzi,FALSE,20,3.5,2414.765157,"['Italian', 'Pizza']",51.4544457,-2.6203861,BS8 4BX,pizza restaurant got things going first maître little charisma makes feel like 're getting proper
179,HUUjd8MTDn_Ffehi6S5PjQ,one-two-three-bristol,One Two Three,FALSE,6,4.3,1298.932512,['Chinese'],51.45469225,-2.602811456,BS1 5JN,hk diner translates hong kong diner pretty good restaurant however would say mainly malaysian restaurant owners
179,HUUjd8MTDn_Ffehi6S5PjQ,one-two-three-bristol,One Two Three,FALSE,6,4.3,1298.932512,['Chinese'],51.45469225,-2.602811456,BS1 5JN,'re looking taste orient park street two places think going beijing bistro hk diner hk diner
179,HUUjd8MTDn_Ffehi6S5PjQ,one-two-three-bristol,One Two Three,FALSE,6,4.3,1298.932512,['Chinese'],51.45469225,-2.602811456,BS1 5JN,good place good services definitely go ur friends miss beer totally addicted also place
180,gVJPuWVl4RC4mQ7ExFsjiA,brewhouse-and-kitchen-bristol,Brewhouse & Kitchen,FALSE,2,4.5,1481.053202,"['Pubs', 'British']",51.46411608,-2.608152889,BS6 6LA,brew house kitchen popular spot clifton downs area far bristol uni brewhouse boasts decent menu wide variety drinks
180,gVJPuWVl4RC4mQ7ExFsjiA,brewhouse-and-kitchen-bristol,Brewhouse & Kitchen,FALSE,2,4.5,1481.053202,"['Pubs', 'British']",51.46411608,-2.608152889,BS6 6LA,nice meal good times casual brewhouse bristol/clifton four us different selections everyone happy great burger fries
181,v8wyH6hoz6zunNmX7EMIMg,rajpoot-bristol,Rajpoot,FALSE,11,3.9,2233.187743,"['Indian', 'Bars', 'Pakistani']",51.4704846,-2.6159554,BS8 2XP,good spot good food menu got reputation slightly expensive simply rest curry restaurants/houses
